visual_type,visual_root_id,dn_type,dn_root_id,hops,path_strength,min_edge_weight,path,edge_weights
T4d,720575940630729180,DNp31,720575940632189900,5,3.850352484046045e-06,0.037144938091769844,T4d -> LPT27 -> PLP230 -> DNb01 -> CB1766 -> DNp31,"0.14516129,0.05888538,0.04504202,0.03714494,0.26923077"
T4d,720575940630729180,DNa16,720575940632962786,5,1.000350645373917e-06,0.029497450837581936,T4d -> LPT27 -> PLP230 -> DNb01 -> PS018a -> DNa16,"0.14516129,0.05888538,0.04504202,0.02949745,0.08808290"
T4d,720575940619961168,DNa02,720575940629327659,5,8.359501120946838e-07,0.03593140078070007,T4d -> LPi11 -> Tlp14 -> LPi15 -> HSS -> DNa02,"0.11111111,0.09016393,0.05762712,0.03593140,0.04029851"
T4d,720575940619961168,DNp18,720575940618440000,5,5.882611899925553e-07,0.028358208955223882,T4d -> LPi11 -> Tlp14 -> LPi15 -> HSS -> DNp18,"0.11111111,0.09016393,0.05762712,0.03593140,0.02835821"
T4d,720575940619961168,DNg41,720575940636329579,5,5.727806323611722e-07,0.027611940298507463,T4d -> LPi11 -> Tlp14 -> LPi15 -> HSS -> DNg41,"0.11111111,0.09016393,0.05762712,0.03593140,0.02761194"
T4d,720575940619961168,DNp15,720575940616293855,5,1.4979455503195012e-06,0.028956293594419914,T4d -> LPi11 -> Tlp14 -> LPi15 -> HSE -> DNp15,"0.11111111,0.09016393,0.05762712,0.02895629,0.08960573"
T4d,720575940619961168,DNp15,720575940616293855,5,1.9663453650937177e-06,0.020189415754783387,T4d -> LPi11 -> Tlp14 -> LPi15 -> HSN -> DNp15,"0.11111111,0.09016393,0.05762712,0.02018942,0.16870144"
T4d,720575940619961168,DNa02,720575940629327659,5,3.7515799728761715e-07,0.020189415754783387,T4d -> LPi11 -> Tlp14 -> LPi15 -> HSN -> DNa02,"0.11111111,0.09016393,0.05762712,0.02018942,0.03218646"
T4d,720575940619961168,DNp26,720575940619432261,5,8.344548487624632e-07,0.01711780892045818,T4d -> LPi11 -> Tlp14 -> LPi15 -> LPT26 -> DNp26,"0.11111111,0.09016393,0.05762712,0.01711781,0.08443790"
T4d,720575940619961168,DNb03,720575940611016910,5,1.311472713146553e-06,0.03728813559322034,T4d -> LPi11 -> Tlp14 -> LPi10 -> H2 -> DNb03,"0.11111111,0.09016393,0.03728814,0.08260870,0.04249839"
T4d,720575940619961168,DNb03,720575940627997050,5,1.2849783149011682e-06,0.03728813559322034,T4d -> LPi11 -> Tlp14 -> LPi10 -> H2 -> DNb03,"0.11111111,0.09016393,0.03728814,0.08260870,0.04163984"
T4d,720575940619961168,DNp15,720575940623431351,5,1.1458827241128973e-06,0.037132431852328826,T4d -> LPi11 -> Tlp14 -> LPi10 -> H2 -> DNp15,"0.11111111,0.09016393,0.03728814,0.08260870,0.03713243"
T4d,720575940612115162,DNae002,720575940620380449,4,9.45208426065135e-06,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP230 -> DNae002,"0.17037037,0.01099190,0.05888538,0.08571429"
T4d,720575940612115162,DNp26,720575940627732361,5,6.047128287319969e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP230 -> PLP035 -> DNp26,"0.17037037,0.01099190,0.05888538,0.07058824,0.07768595"
T4d,720575940612115162,DNae002,720575940620380449,5,5.078400560847784e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP230 -> DNpe019 -> DNae002,"0.17037037,0.01099190,0.05888538,0.04436975,0.10379242"
T4d,720575940612115162,DNae002,720575940620380449,5,6.921181843444158e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP230 -> DNp51 -> DNae002,"0.17037037,0.01099190,0.05888538,0.03563025,0.17615176"
T4d,720575940612115162,DNae002,720575940627139530,5,6.523390601527832e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP078 -> PLP230 -> DNae002,"0.17037037,0.01099190,0.05152471,0.08772644,0.07706558"
T4d,720575940612115162,DNae010,720575940630868281,5,3.0396256388286774e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP078 -> PLP178 -> DNae010,"0.17037037,0.01099190,0.05152471,0.06289436,0.05008711"
T4d,720575940612115162,DNp31,720575940628132745,5,1.6772283734566678e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP078 ->  -> DNp31,"0.17037037,0.01099190,0.05152471,0.03684103,0.04718218"
T4d,720575940612115162,DNp26,720575940619432261,3,9.255165838554446e-05,0.010991900704743873,T4d -> LPi13 -> LPT27 -> DNp26,"0.17037037,0.01099190,0.04942166"
T4d,720575940612115162,DNa16,720575940632962786,5,2.929637004051971e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> WED075 -> PS013 -> DNa16,"0.17037037,0.01099190,0.04468980,0.03356795,0.10428305"
T4d,720575940612115162,DNa02,720575940629327659,5,2.1867647637387926e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> WED075 -> PS013 -> DNa02,"0.17037037,0.01099190,0.04468980,0.03356795,0.07783985"
T4d,720575940639522163,DNp31,720575940632189900,5,7.845843244807866e-08,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14414414,0.00606739,0.05289421,0.04480980,0.03784946"
T4d,720575940639522163,DNp31,720575940628132745,5,4.272422516058992e-08,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14414414,0.00606739,0.05289421,0.03062540,0.03015682"
T4d,720575940639522163,DNp31,720575940632189900,3,3.997574016804485e-05,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.14414414,0.00606739,0.04570858"
T4d,720575940639522163,DNp31,720575940628132745,5,4.459844005867215e-08,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14414414,0.00606739,0.02794411,0.06051250,0.03015682"
T4d,720575940639522163,DNp31,720575940632189900,5,2.284692841192188e-08,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14414414,0.00606739,0.02794411,0.02469898,0.03784946"
T4d,720575940639522163,DNp31,720575940632189900,4,1.0963431985032909e-06,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31,"0.14414414,0.00606739,0.01916168,0.06542056"
T4d,720575940639522163,DNp31,720575940632189900,5,1.1331712646028847e-07,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31,"0.14414414,0.00606739,0.01916168,0.03738318,0.18087855"
T4d,720575940639522163,DNp31,720575940628132745,3,1.6409255789503126e-05,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.14414414,0.00606739,0.01876248"
T4d,720575940639522163,DNp31,720575940632189900,5,3.068189928823137e-08,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.14414414,0.00606739,0.01776447,0.05494505,0.03594203"
T4d,720575940639522163,DNp31,720575940628132745,5,2.3258859137852817e-08,0.0060673877906253885,T4d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.14414414,0.00606739,0.01776447,0.05494505,0.02724638"
T4d,720575940635824751,DNa16,720575940621519130,5,2.329132564183566e-05,0.0918580375782881,T4d -> VS8 -> DNp20 -> CB3716 -> CB0415 -> DNa16,"0.12500000,0.13347458,0.09185804,0.09698997,0.15669014"
T4d,720575940635824751,DNa02,720575940604737708,5,5.691981266403657e-06,0.03829225352112676,T4d -> VS8 -> DNp20 -> CB3716 -> CB0415 -> DNa02,"0.12500000,0.13347458,0.09185804,0.09698997,0.03829225"
T4d,720575940635824751,DNae010,720575940630868281,5,3.397946553723173e-06,0.043478260869565216,T4d -> VS8 -> DNp20 -> CB3716 -> CB1331b -> DNae010,"0.12500000,0.13347458,0.09185804,0.04347826,0.05099395"
T4d,720575940635824751,DNp18,720575940627949589,3,0.0010797786702522912,0.06471816283924843,T4d -> VS8 -> DNp20 -> DNp18,"0.12500000,0.13347458,0.06471816"
T4d,720575940635824751,DNp18,720575940627949589,5,1.4109543296596649e-05,0.05845511482254697,T4d -> VS8 -> DNp20 -> OCG01a -> OCG01e -> DNp18,"0.12500000,0.13347458,0.05845511,0.10031024,0.14422369"
T4d,720575940635824751,DNp18,720575940627949589,4,7.059966620057013e-05,0.05845511482254697,T4d -> VS8 -> DNp20 -> OCG01a -> DNp18,"0.12500000,0.13347458,0.05845511,0.07238883"
T4d,720575940635824751,DNae010,720575940651341558,5,4.440367884738921e-06,0.04592901878914405,T4d -> VS8 -> DNp20 -> DNb06 -> DNae006 -> DNae010,"0.12500000,0.13347458,0.04592902,0.05479452,0.10575139"
T4d,720575940635824751,DNp18,720575940618440000,5,2.6486404926512865e-06,0.04592901878914405,T4d -> VS8 -> DNp20 -> DNb06 -> DNae006 -> DNp18,"0.12500000,0.13347458,0.04592902,0.05479452,0.06307978"
T4d,720575940635824751,DNp18,720575940627949589,4,0.0001004707538130262,0.04175365344467641,T4d -> VS8 -> DNp20 -> OCG01e -> DNp18,"0.12500000,0.13347458,0.04175365,0.14422369"
T4d,720575940635824751,DNp18,720575940627949589,5,1.4842776453394328e-06,0.029433406916850625,T4d -> VS8 -> DNp20 -> OCG01e -> OCG01a -> DNp18,"0.12500000,0.13347458,0.04175365,0.02943341,0.07238883"
T4d,720575940621317814,DNp31,720575940632189900,5,6.22629050968282e-07,0.0378494623655914,T4d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.12578616,0.05517669,0.05289421,0.04480980,0.03784946"
T4d,720575940621317814,DNp31,720575940628132745,5,3.3905015605170585e-07,0.030156815440289506,T4d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.12578616,0.05517669,0.05289421,0.03062540,0.03015682"
T4d,720575940621317814,DNp31,720575940632189900,3,0.0003172387770945571,0.04570858283433134,T4d -> LPi11 -> LPT48_vCal3 -> DNp31,"0.12578616,0.05517669,0.04570858"
T4d,720575940621317814,DNp31,720575940628132745,5,3.539235177400852e-07,0.027944111776447105,T4d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.12578616,0.05517669,0.02794411,0.06051250,0.03015682"
T4d,720575940621317814,DNp31,720575940632189900,5,1.81308253438137e-07,0.02469898116702686,T4d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.12578616,0.05517669,0.02794411,0.02469898,0.03784946"
T4d,720575940621317814,DNp31,720575940632189900,4,8.700341109559743e-06,0.019161676646706587,T4d -> LPi11 -> LPT48_vCal3 -> PLP103c -> DNp31,"0.12578616,0.05517669,0.01916168,0.06542056"
T4d,720575940621317814,DNp31,720575940632189900,5,8.99260063003591e-07,0.019161676646706587,T4d -> LPi11 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31,"0.12578616,0.05517669,0.01916168,0.03738318,0.18087855"
T4d,720575940621317814,DNp31,720575940628132745,3,0.00013022028404754746,0.0187624750499002,T4d -> LPi11 -> LPT48_vCal3 -> DNp31,"0.12578616,0.05517669,0.01876248"
T4d,720575940621317814,DNp31,720575940632189900,5,2.4348487778388856e-07,0.017764471057884233,T4d -> LPi11 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.12578616,0.05517669,0.01776447,0.05494505,0.03594203"
T4d,720575940621317814,DNp31,720575940628132745,5,1.8457724606198004e-07,0.017764471057884233,T4d -> LPi11 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.12578616,0.05517669,0.01776447,0.05494505,0.02724638"
T4d,720575940620843644,DNae002,720575940620380449,5,2.510573654834892e-06,0.04157955865272939,T4d -> LPi11 -> LPT50 -> LPT27 -> PLP230 -> DNae002,"0.20987654,0.05699916,0.04157956,0.05888538,0.08571429"
T4d,720575940620843644,DNp26,720575940619432261,4,2.4582700370258316e-05,0.04157955865272939,T4d -> LPi11 -> LPT50 -> LPT27 -> DNp26,"0.20987654,0.05699916,0.04157956,0.04942166"
T4d,720575940620843644,DNae002,720575940627139530,5,7.100775400986387e-07,0.03194369247428262,T4d -> LPi11 -> LPT50 -> LPT27 -> WED075 -> DNae002,"0.20987654,0.05699916,0.04157956,0.04468980,0.03194369"
T4d,720575940620843644,DNp31,720575940632189900,5,7.621705683315962e-07,0.0378494623655914,T4d -> LPi11 -> LPT50 -> LPT27 -> PLP020 -> DNp31,"0.20987654,0.05699916,0.04157956,0.04048370,0.03784946"
T4d,720575940620843644,DNp26,720575940619432261,5,2.9688971527980985e-07,0.02103049421661409,T4d -> LPi11 -> LPT50 -> LPT27 -> WED007 -> DNp26,"0.20987654,0.05699916,0.04157956,0.02103049,0.02838137"
T4d,720575940620843644,DNp31,720575940628132745,5,2.1213140839184872e-07,0.016724738675958188,T4d -> LPi11 -> LPT50 -> LPi11 -> LPT48_vCal3 -> DNp31,"0.20987654,0.05699916,0.01672474,0.02993452,0.03541938"
T4d,720575940620843644,DNp31,720575940632189900,5,1.6528029978996803e-07,0.016724738675958188,T4d -> LPi11 -> LPT50 -> LPi11 -> LPT48_vCal3 -> DNp31,"0.20987654,0.05699916,0.01672474,0.02993452,0.02759670"
T4d,720575940620843644,DNp31,720575940628132745,4,1.373733604234402e-05,0.016260162601626018,T4d -> LPi11 -> LPT50 -> LPT47_vCal2 -> DNp31,"0.20987654,0.05699916,0.01626016,0.07062285"
T4d,720575940620843644,DNp31,720575940628132745,5,4.774384333348633e-07,0.016260162601626018,T4d -> LPi11 -> LPT50 -> LPT47_vCal2 -> PS058 -> DNp31,"0.20987654,0.05699916,0.01626016,0.04904365,0.05004692"
T4d,720575940620843644,DNp31,720575940628132745,5,3.7948442105922714e-07,0.016260162601626018,T4d -> LPi11 -> LPT50 -> LPT47_vCal2 -> LTe64 -> DNp31,"0.20987654,0.05699916,0.01626016,0.04708190,0.04143646"
T4d,720575940634957931,DNa16,720575940621519130,5,2.1635896177303965e-05,0.0918580375782881,T4d -> VS3 -> DNp20 -> CB3716 -> CB0415 -> DNa16,"0.15853659,0.09775967,0.09185804,0.09698997,0.15669014"
T4d,720575940634957931,DNa02,720575940604737708,5,5.287424065801811e-06,0.03829225352112676,T4d -> VS3 -> DNp20 -> CB3716 -> CB0415 -> DNa02,"0.15853659,0.09775967,0.09185804,0.09698997,0.03829225"
T4d,720575940634957931,DNae010,720575940630868281,5,3.156437722047505e-06,0.043478260869565216,T4d -> VS3 -> DNp20 -> CB3716 -> CB1331b -> DNae010,"0.15853659,0.09775967,0.09185804,0.04347826,0.05099395"
T4d,720575940634957931,DNp18,720575940627949589,3,0.0010030334710568532,0.06471816283924843,T4d -> VS3 -> DNp20 -> DNp18,"0.15853659,0.09775967,0.06471816"
T4d,720575940634957931,DNp18,720575940627949589,5,1.3106708418777697e-05,0.05845511482254697,T4d -> VS3 -> DNp20 -> OCG01a -> OCG01e -> DNp18,"0.15853659,0.09775967,0.05845511,0.10031024,0.14422369"
T4d,720575940634957931,DNp18,720575940627949589,4,6.55817994886557e-05,0.05845511482254697,T4d -> VS3 -> DNp20 -> OCG01a -> DNp18,"0.15853659,0.09775967,0.05845511,0.07238883"
T4d,720575940634957931,DNae010,720575940651341558,5,4.124769024339418e-06,0.04592901878914405,T4d -> VS3 -> DNp20 -> DNb06 -> DNae006 -> DNae010,"0.15853659,0.09775967,0.04592902,0.05479452,0.10575139"
T4d,720575940634957931,DNp18,720575940618440000,5,2.460388540834039e-06,0.04592901878914405,T4d -> VS3 -> DNp20 -> DNb06 -> DNae006 -> DNp18,"0.15853659,0.09775967,0.04592902,0.05479452,0.06307978"
T4d,720575940634957931,DNp18,720575940627949589,4,9.332980147980878e-05,0.04175365344467641,T4d -> VS3 -> DNp20 -> OCG01e -> DNp18,"0.15853659,0.09775967,0.04175365,0.14422369"
T4d,720575940634957931,DNp18,720575940627949589,5,1.3787827076349354e-06,0.029433406916850625,T4d -> VS3 -> DNp20 -> OCG01e -> OCG01a -> DNp18,"0.15853659,0.09775967,0.04175365,0.02943341,0.07238883"
T4d,720575940632086343,DNp31,720575940628132745,5,1.079590856783577e-06,0.030156815440289506,T4d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14925373,0.05754277,0.06888309,0.06051250,0.03015682"
T4d,720575940632086343,DNp31,720575940632189900,5,5.530537612223866e-07,0.02469898116702686,T4d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14925373,0.05754277,0.06888309,0.02469898,0.03784946"
T4d,720575940632086343,DNp31,720575940628132745,3,0.0003041984091477379,0.03541938287701,T4d -> LPi11 -> LPT48_vCal3 -> DNp31,"0.14925373,0.05754277,0.03541938"
T4d,720575940632086343,DNp31,720575940632189900,5,4.4312891703610596e-07,0.030421555845284658,T4d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14925373,0.05754277,0.03042156,0.04480980,0.03784946"
T4d,720575940632086343,DNp31,720575940628132745,5,2.41304077023815e-07,0.030156815440289506,T4d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14925373,0.05754277,0.03042156,0.03062540,0.03015682"
T4d,720575940632086343,DNp31,720575940628132745,5,9.189432414925402e-07,0.0297696653628857,T4d -> LPi11 -> LPT48_vCal3 -> PS058 -> DNb05 -> DNp31,"0.14925373,0.05754277,0.02976967,0.08163904,0.04402516"
T4d,720575940632086343,DNp31,720575940628132745,4,1.2795794232933893e-05,0.0297696653628857,T4d -> LPi11 -> LPT48_vCal3 -> PS058 -> DNp31,"0.14925373,0.05754277,0.02976967,0.05004692"
T4d,720575940632086343,DNae002,720575940620380449,5,1.465836741435965e-07,0.022521113543947452,T4d -> LPi11 -> LPT48_vCal3 -> PS058 -> PS106 -> DNae002,"0.14925373,0.05754277,0.02976967,0.02252111,0.02545692"
T4d,720575940632086343,DNp31,720575940632189900,3,0.0002370134844279921,0.027596697088222513,T4d -> LPi11 -> LPT48_vCal3 -> DNp31,"0.14925373,0.05754277,0.02759670"
T4d,720575940632086343,DNp31,720575940632189900,5,1.8694399004271e-07,0.018035636679704477,T4d -> LPi11 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.14925373,0.05754277,0.01803564,0.04128440,0.02923331"
T4d,720575940620667747,DNb03,720575940611016910,5,3.1623326315764285e-06,0.04249839021249195,T4d -> LPi07 -> Y1 -> LPi14 -> H2 -> DNb03,"0.14117647,0.12275449,0.05857741,0.07330021,0.04249839"
T4d,720575940620667747,DNb03,720575940627997050,5,3.098447123867814e-06,0.04163983687486585,T4d -> LPi07 -> Y1 -> LPi14 -> H2 -> DNb03,"0.14117647,0.12275449,0.05857741,0.07330021,0.04163984"
T4d,720575940620667747,DNp15,720575940623431351,5,2.7630482083975863e-06,0.037132431852328826,T4d -> LPi07 -> Y1 -> LPi14 -> H2 -> DNp15,"0.14117647,0.12275449,0.05857741,0.07330021,0.03713243"
T4d,720575940620667747,DNg41,720575940622037926,5,1.5971376927153679e-06,0.021463833440652502,T4d -> LPi07 -> Y1 -> LPi14 -> H2 -> DNg41,"0.14117647,0.12275449,0.05857741,0.07330021,0.02146383"
T4d,720575940620667747,DNp26,720575940619432261,5,4.968505375611086e-07,0.019024558976132824,T4d -> LPi07 -> Y1 -> LPi14 -> LPT21 -> DNp26,"0.14117647,0.12275449,0.05857741,0.02572654,0.01902456"
T4d,720575940620667747,DNb03,720575940611016910,5,2.2719611614789337e-06,0.04249839021249195,T4d -> LPi07 -> Y1 -> LPi14 -> H2 -> DNb03,"0.14117647,0.12275449,0.05020921,0.06143917,0.04249839"
T4d,720575940620667747,DNb03,720575940627997050,5,2.226062956196531e-06,0.04163983687486585,T4d -> LPi07 -> Y1 -> LPi14 -> H2 -> DNb03,"0.14117647,0.12275449,0.05020921,0.06143917,0.04163984"
T4d,720575940620667747,DNp15,720575940623431351,5,1.985097378463917e-06,0.037132431852328826,T4d -> LPi07 -> Y1 -> LPi14 -> H2 -> DNp15,"0.14117647,0.12275449,0.05020921,0.06143917,0.03713243"
T4d,720575940620667747,DNg41,720575940622037926,5,1.1474551320600677e-06,0.021463833440652502,T4d -> LPi07 -> Y1 -> LPi14 -> H2 -> DNg41,"0.14117647,0.12275449,0.05020921,0.06143917,0.02146383"
T4d,720575940620667747,DNp26,720575940619432261,5,2.5319458808193305e-07,0.015295256534365925,T4d -> LPi07 -> Y1 -> LPi14 -> LPT21 -> DNp26,"0.14117647,0.12275449,0.05020921,0.01529526,0.01902456"
T4d,720575940619192197,DNae002,720575940620380449,4,7.1330946439076954e-06,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP230 -> DNae002,"0.12857143,0.01099190,0.05888538,0.08571429"
T4d,720575940619192197,DNp26,720575940627732361,5,4.5635160677601006e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP230 -> PLP035 -> DNp26,"0.12857143,0.01099190,0.05888538,0.07058824,0.07768595"
T4d,720575940619192197,DNae002,720575940620380449,5,3.832457566105626e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP230 -> DNpe019 -> DNae002,"0.12857143,0.01099190,0.05888538,0.04436975,0.10379242"
T4d,720575940619192197,DNae002,720575940620380449,5,5.223127912909721e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP230 -> DNp51 -> DNae002,"0.12857143,0.01099190,0.05888538,0.03563025,0.17615176"
T4d,720575940619192197,DNae002,720575940627139530,5,4.922931416680941e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP078 -> PLP230 -> DNae002,"0.12857143,0.01099190,0.05152471,0.08772644,0.07706558"
T4d,720575940619192197,DNae010,720575940630868281,5,2.2938789758862377e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP078 -> PLP178 -> DNae010,"0.12857143,0.01099190,0.05152471,0.06289436,0.05008711"
T4d,720575940619192197,DNp31,720575940628132745,5,1.2657344557452493e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> PLP078 ->  -> DNp31,"0.12857143,0.01099190,0.05152471,0.03684103,0.04718218"
T4d,720575940619192197,DNp26,720575940619432261,3,6.984488505492951e-05,0.010991900704743873,T4d -> LPi13 -> LPT27 -> DNp26,"0.12857143,0.01099190,0.04942166"
T4d,720575940619192197,DNa16,720575940632962786,5,2.2108751303870462e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> WED075 -> PS013 -> DNa16,"0.12857143,0.01099190,0.04468980,0.03356795,0.10428305"
T4d,720575940619192197,DNa02,720575940629327659,5,1.6502603651817596e-07,0.010991900704743873,T4d -> LPi13 -> LPT27 -> WED075 -> PS013 -> DNa02,"0.12857143,0.01099190,0.04468980,0.03356795,0.07783985"
T4d,720575940619723911,DNae002,720575940620380449,5,1.1223644894693277e-06,0.010991900704743873,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNae002,"0.17045455,0.11868390,0.01099190,0.05888538,0.08571429"
T4d,720575940619723911,DNp26,720575940619432261,4,1.0989818959387165e-05,0.010991900704743873,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26,"0.17045455,0.11868390,0.01099190,0.04942166"
T4d,720575940619723911,DNae002,720575940627139530,5,3.1744371022201986e-07,0.010991900704743873,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED075 -> DNae002,"0.17045455,0.11868390,0.01099190,0.04468980,0.03194369"
T4d,720575940619723911,DNp31,720575940632189900,5,3.4073215863101096e-07,0.010991900704743873,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP020 -> DNp31,"0.17045455,0.11868390,0.01099190,0.04048370,0.03784946"
T4d,720575940619723911,DNp26,720575940619432261,5,1.3272602979681627e-07,0.010991900704743873,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED007 -> DNp26,"0.17045455,0.11868390,0.01099190,0.02103049,0.02838137"
T4d,720575940619723911,DNp31,720575940628132745,4,6.142646251854073e-06,0.00857263069317345,T4d -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31,"0.17045455,0.11868390,0.00857263,0.03541938"
T4d,720575940619723911,DNp31,720575940628132745,5,2.583841174733239e-07,0.00857263069317345,T4d -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> PS058 -> DNp31,"0.17045455,0.11868390,0.00857263,0.02976967,0.05004692"
T4d,720575940619723911,DNp31,720575940632189900,4,4.785988183959922e-06,0.00857263069317345,T4d -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31,"0.17045455,0.11868390,0.00857263,0.02759670"
T4d,720575940619723911,DNp31,720575940632189900,5,2.839758979986852e-07,0.005890396549910592,T4d -> LPT45_dCal1 -> LPi13 -> LPi11 -> LPC2 -> DNp31,"0.17045455,0.11868390,0.00589040,0.05385735,0.04424779"
T4d,720575940619723911,DNae002,720575940627139530,5,4.097887333485082e-07,0.005890396549910592,T4d -> LPT45_dCal1 -> LPi13 -> LPi11 -> LLPC2 -> DNae002,"0.17045455,0.11868390,0.00589040,0.04585153,0.07500000"
T4d,720575940604436720,DNp31,720575940632189900,4,4.749336711504749e-05,0.047512576858580215,T4d -> LLPC3 -> PLP081 -> CB0654 -> DNp31,"0.12977099,0.08300395,0.04751258,0.09280000"
T4d,720575940604436720,DNp31,720575940628132745,4,3.848600438633159e-05,0.047512576858580215,T4d -> LLPC3 -> PLP081 -> CB0654 -> DNp31,"0.12977099,0.08300395,0.04751258,0.07520000"
T4d,720575940604436720,DNp31,720575940628132745,4,1.9717266479424414e-05,0.02068194522079374,T4d -> LLPC3 -> PLP081 -> CB0654 -> DNp31,"0.12977099,0.08300395,0.02068195,0.08850727"
T4d,720575940604436720,DNp31,720575940632189900,4,1.2654365053958954e-05,0.02068194522079374,T4d -> LLPC3 -> PLP081 -> CB0654 -> DNp31,"0.12977099,0.08300395,0.02068195,0.05680317"
T4d,720575940604436720,DNp26,720575940627732361,5,4.378380412821672e-07,0.016769144773616546,T4d -> LLPC3 -> PLP081 -> PLP038 -> CB1827 -> DNp26,"0.12977099,0.08300395,0.01676914,0.05434783,0.04460094"
T4d,720575940604436720,DNae002,720575940627139530,5,8.570222943015135e-07,0.014533258803801007,T4d -> LLPC3 -> PLP081 -> PLP038 -> PLP230 -> DNae002,"0.12977099,0.08300395,0.01453326,0.07103825,0.07706558"
T4d,720575940604436720,DNp26,720575940627732361,5,3.2430320784513755e-07,0.014533258803801007,T4d -> LLPC3 -> PLP081 -> PLP038 -> CB1827 -> DNp26,"0.12977099,0.08300395,0.01453326,0.04644809,0.04460094"
T4d,720575940604436720,DNp26,720575940627732361,5,6.700927582533894e-07,0.014533258803801007,T4d -> LLPC3 -> PLP081 -> PLP038 -> CB2192 -> DNp26,"0.12977099,0.08300395,0.01453326,0.04371585,0.09791667"
T4d,720575940604436720,DNp31,720575940628132745,5,1.2133601248924607e-06,0.012856344326439352,T4d -> LLPC3 -> PLP081 -> CB0657 ->  -> DNp31,"0.12977099,0.08300395,0.01285634,0.18570255,0.04718218"
T4d,720575940604436720,DNa02,720575940604737708,5,6.509890322276203e-07,0.012856344326439352,T4d -> LLPC3 -> PLP081 -> CB0657 -> PS059 -> DNa02,"0.12977099,0.08300395,0.01285634,0.06655711,0.07062937"
T4d,720575940616934203,DNae002,720575940620380449,5,1.064167812237585e-06,0.010991900704743873,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNae002,"0.16161616,0.11868390,0.01099190,0.05888538,0.08571429"
