visual_type,visual_root_id,dn_type,dn_root_id,hops,bottleneck,total_synapses,path
T4d,720575940616934203,DNae002,720575940627139530,5,16,731,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED075 -> DNae002
T4d,720575940616934203,DNp51,720575940612682467,5,16,705,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED075 -> DNp51
T4d,720575940632922067,DNp31,720575940628132745,5,28,354,T4d -> LPi11 -> LPC2 -> LPLC4 -> PS058 -> DNp31
T4d,720575940632922067,DNae010,720575940630868281,5,25,413,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP029 -> DNae010
T4d,720575940632922067,DNae002,720575940620380449,5,25,369,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP029 -> DNae002
T4d,720575940632922067,DNa02,720575940604737708,5,25,290,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP029 -> DNa02
T4d,720575940632922067,DNbe001,720575940632539788,5,24,509,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP034 -> DNbe001
T4d,720575940632922067,DNp26,720575940627732361,5,24,421,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP034 -> DNp26
T4d,720575940632922067,DNp31,720575940628132745,5,23,240,T4d -> LPi11 -> LPC2 -> LPLC4 -> CB0734 -> DNp31
T4d,720575940632922067,DNbe001,720575940632539788,5,23,228,T4d -> LPi11 -> LPC2 -> LPLC4 -> CB0734 -> DNbe001
T4d,720575940632922067,DNp31,720575940628132745,5,22,217,T4d -> LPi11 -> LPC2 -> LPLC4 -> CB0734 -> DNp31
T4d,720575940632922067,DNbe001,720575940632539788,5,22,214,T4d -> LPi11 -> LPC2 -> LPLC4 -> CB0734 -> DNbe001
T4d,720575940627023047,DNa10,720575940623468691,5,18,292,T4d -> LPi11 -> Tlp14 -> LPT45_dCal1 -> PLP248 -> DNa10
T4d,720575940627023047,DNp31,720575940632189900,5,14,159,T4d -> LPi11 -> Tlp14 -> LPT45_dCal1 -> LPC2 -> DNp31
T4d,720575940627023047,DNp31,720575940632189900,5,8,149,T4d -> LPi11 -> Tlp14 -> LPT45_dCal1 -> LPC2 -> DNp31
T4d,720575940627023047,DNa10,720575940627946261,5,9,126,T4d -> LPi11 -> Tlp14 -> TmY15 -> LLPC3 -> DNa10
T4d,720575940627023047,DNae002,720575940620380449,5,18,617,T4d -> LPi11 -> LPT50 -> LPT27 -> PLP230 -> DNae002
T4d,720575940627023047,DNb01,720575940630758418,5,18,496,T4d -> LPi11 -> LPT50 -> LPT27 -> PLP230 -> DNb01
T4d,720575940627023047,DNpe019,720575940636592302,5,18,494,T4d -> LPi11 -> LPT50 -> LPT27 -> PLP230 -> DNpe019
T4d,720575940627023047,DNa09,720575940620711334,5,18,476,T4d -> LPi11 -> LPT50 -> LPT27 -> PLP230 -> DNa09
T4d,720575940627023047,DNae003,720575940622204186,5,18,476,T4d -> LPi11 -> LPT50 -> LPT27 -> PLP230 -> DNae003
T4d,720575940627023047,DNp51,720575940636651376,5,18,468,T4d -> LPi11 -> LPT50 -> LPT27 -> PLP230 -> DNp51
T4d,720575940615688770,DNae003,720575940634253281,4,31,326,T4d -> VS3 -> DNp20 -> CB3716 -> DNae003
T4d,720575940615688770,DNa16,720575940621519130,5,31,653,T4d -> VS3 -> DNp20 -> CB3716 -> CB0415 -> DNa16
T4d,720575940615688770,DNg04,720575940621325034,5,31,454,T4d -> VS3 -> DNp20 -> CB3716 -> CB0415 -> DNg04
T4d,720575940615688770,DNg04,720575940624968013,5,31,414,T4d -> VS3 -> DNp20 -> CB3716 -> CB0415 -> DNg04
T4d,720575940615688770,DNa02,720575940604737708,5,31,384,T4d -> VS3 -> DNp20 -> CB3716 -> CB0415 -> DNa02
T4d,720575940615688770,DNae010,720575940630868281,5,31,260,T4d -> VS3 -> DNp20 -> CB3716 -> CB1331b -> DNae010
T4d,720575940615688770,DNa09,720575940620711334,5,31,259,T4d -> VS3 -> DNp20 -> CB3716 -> CB1331b -> DNa09
T4d,720575940615688770,DNp18,720575940627949589,3,31,110,T4d -> VS3 -> DNp20 -> DNp18
T4d,720575940615688770,DNp18,720575940627949589,5,28,596,T4d -> VS3 -> DNp20 -> OCG01a -> OCG01e -> DNp18
T4d,720575940615688770,DNp18,720575940627949589,4,28,177,T4d -> VS3 -> DNp20 -> OCG01a -> DNp18
T4d,720575940606934473,DNp31,720575940632189900,5,12,748,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31
T4d,720575940606934473,DNa10,720575940623468691,4,12,628,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T4d,720575940606934473,DNp31,720575940628132745,5,12,691,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31
T4d,720575940606934473,DNp31,720575940632189900,3,12,485,T4d -> LPi13 -> LPT48_vCal3 -> DNp31
T4d,720575940606934473,DNp31,720575940628132745,5,12,667,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31
T4d,720575940606934473,DNa10,720575940627946261,4,12,510,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T4d,720575940606934473,DNp31,720575940632189900,5,12,564,T4d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31
T4d,720575940606934473,DNa10,720575940623468691,5,12,476,T4d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP248 -> DNa10
T4d,720575940606934473,DNp31,720575940632189900,4,12,373,T4d -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31
T4d,720575940606934473,DNp31,720575940632189900,5,12,434,T4d -> LPi13 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31
T4d,720575940623530195,DNp31,720575940632189900,5,15,208,T4d -> Tlp1 -> Li32 -> Li24 -> LPLC4 -> DNp31
T4d,720575940623530195,DNg41,720575940636329579,5,15,365,T4d -> Tlp1 -> LPi07 -> LPi12 -> LPT04_HST -> DNg41
T4d,720575940623530195,DNb03,720575940634163682,5,15,285,T4d -> Tlp1 -> LPi07 -> LPi12 -> LPT04_HST -> DNb03
T4d,720575940623530195,DNb03,720575940611016910,5,15,331,T4d -> Tlp1 -> LPi07 -> LPi12 -> H2 -> DNb03
T4d,720575940623530195,DNb03,720575940627997050,5,15,327,T4d -> Tlp1 -> LPi07 -> LPi12 -> H2 -> DNb03
T4d,720575940623530195,DNp15,720575940623431351,5,15,306,T4d -> Tlp1 -> LPi07 -> LPi12 -> H2 -> DNp15
T4d,720575940623530195,DNg41,720575940622037926,5,15,233,T4d -> Tlp1 -> LPi07 -> LPi12 -> H2 -> DNg41
T4d,720575940623530195,DNp18,720575940618440000,5,15,316,T4d -> Tlp1 -> LPi07 -> LPi12 -> CB0478 -> DNp18
T4d,720575940623530195,DNp26,720575940619432261,5,15,163,T4d -> Tlp1 -> LPi07 -> LPT23 -> LPT21 -> DNp26
T4d,720575940623530195,DNp26,720575940627732361,5,15,185,T4d -> Tlp1 -> LPi07 -> LLPC1 -> Nod1 -> DNp26
T4d,720575940632613262,DNae002,720575940620380449,5,18,897,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNae002
T4d,720575940632613262,DNb01,720575940630758418,5,18,776,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNb01
T4d,720575940632613262,DNpe019,720575940636592302,5,18,774,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNpe019
T4d,720575940632613262,DNa09,720575940620711334,5,18,756,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNa09
T4d,720575940632613262,DNae003,720575940622204186,5,18,756,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNae003
T4d,720575940632613262,DNp51,720575940636651376,5,18,748,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNp51
T4d,720575940632613262,DNp26,720575940619432261,4,18,624,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26
T4d,720575940632613262,DNae003,720575940634253281,5,18,802,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED075 -> DNae003
T4d,720575940632613262,DNae002,720575940627139530,5,18,733,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED075 -> DNae002
T4d,720575940632613262,DNp51,720575940612682467,5,18,707,T4d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED075 -> DNp51
T4d,720575940628310546,DNp31,720575940628132745,5,13,284,T4d -> LPi11 -> LPC2 -> LPLC4 -> DNb05 -> DNp31
T4d,720575940628310546,DNa10,720575940627946261,5,13,535,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP213 -> DNa10
T4d,720575940628310546,DNa10,720575940623468691,5,13,395,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP213 -> DNa10
T4d,720575940628310546,DNp31,720575940628132745,4,13,171,T4d -> LPi11 -> LPC2 -> LPLC4 -> DNp31
T4d,720575940628310546,DNa10,720575940627946261,5,13,218,T4d -> LPi11 -> LPC2 -> LPLC4 -> DNp07 -> DNa10
T4d,720575940628310546,DNa10,720575940623468691,5,13,187,T4d -> LPi11 -> LPC2 -> LPLC4 -> DNp07 -> DNa10
T4d,720575940628310546,DNa03,720575940620918789,5,13,316,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP228 -> DNa03
T4d,720575940628310546,DNa16,720575940632962786,5,13,264,T4d -> LPi11 -> LPC2 -> LPLC4 -> PLP228 -> DNa16
T4d,720575940628310546,DNbe001,720575940632539788,5,10,569,T4d -> LPi11 -> LPC2 -> PLP035 -> WED007 -> DNbe001
T4d,720575940628310546,DNbe001,720575940632539788,4,10,305,T4d -> LPi11 -> LPC2 -> PLP035 -> DNbe001
T4d,720575940635913071,DNae002,720575940627139530,3,14,322,T4d -> LPT27 -> PLP230 -> DNae002
T4d,720575940635913071,DNbe001,720575940632868051,5,14,627,T4d -> LPT27 -> PLP230 -> PLP035 -> WED007 -> DNbe001
T4d,720575940635913071,DNp26,720575940619432261,5,14,585,T4d -> LPT27 -> PLP230 -> PLP035 -> WED007 -> DNp26
T4d,720575940635913071,DNp26,720575940619432261,4,14,506,T4d -> LPT27 -> PLP230 -> PLP035 -> DNp26
T4d,720575940635913071,DNbe001,720575940632868051,4,14,476,T4d -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T4d,720575940635913071,DNae003,720575940634253281,5,14,574,T4d -> LPT27 -> PLP230 -> PLP035 -> WED075 -> DNae003
T4d,720575940635913071,DNae002,720575940627139530,5,14,505,T4d -> LPT27 -> PLP230 -> PLP035 -> WED075 -> DNae002
T4d,720575940635913071,DNp51,720575940612682467,5,14,479,T4d -> LPT27 -> PLP230 -> PLP035 -> WED075 -> DNp51
T4d,720575940635913071,DNp26,720575940619432261,5,14,362,T4d -> LPT27 -> PLP230 -> PLP035 -> CB1827 -> DNp26
T4d,720575940635913071,DNae003,720575940634253281,3,14,238,T4d -> LPT27 -> PLP230 -> DNae003
T5a,720575940599704006,DNp15,720575940623431351,5,36,4548,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940599704006,DNp15,720575940623431351,5,36,4484,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940599704006,DNp18,720575940627949589,5,36,4391,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940599704006,DNae002,720575940620380449,5,36,4383,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940599704006,DNae010,720575940630868281,5,36,4379,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940599704006,DNp26,720575940627732361,5,36,4279,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940599704006,DNae002,720575940620380449,5,36,2901,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940599704006,DNae002,720575940620380449,5,36,2581,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940599704006,DNp31,720575940632189900,5,36,2260,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940599704006,DNp31,720575940628132745,5,36,2139,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940632395859,DNp15,720575940623431351,5,37,4417,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940632395859,DNp15,720575940623431351,5,37,4353,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940632395859,DNp18,720575940627949589,5,37,4260,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940632395859,DNae002,720575940620380449,5,37,4252,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940632395859,DNae010,720575940630868281,5,37,4248,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940632395859,DNp26,720575940627732361,5,37,4148,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940632395859,DNae002,720575940620380449,5,37,2770,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940632395859,DNae002,720575940620380449,5,37,2450,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940632395859,DNp31,720575940632189900,5,37,2129,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940632395859,DNp31,720575940628132745,5,37,2008,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940623118374,DNp15,720575940623431351,5,27,4539,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940623118374,DNp15,720575940623431351,5,27,4475,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940623118374,DNp18,720575940627949589,5,27,4382,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940623118374,DNae002,720575940620380449,5,27,4374,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940623118374,DNae010,720575940630868281,5,27,4370,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940623118374,DNp26,720575940627732361,5,27,4270,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940623118374,DNae002,720575940620380449,5,27,2892,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940623118374,DNae002,720575940620380449,5,27,2572,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940623118374,DNp31,720575940632189900,5,27,2251,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940623118374,DNp31,720575940628132745,5,27,2130,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940626217093,DNp15,720575940623431351,5,35,4415,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940626217093,DNp15,720575940623431351,5,35,4351,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940626217093,DNp18,720575940627949589,5,35,4258,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940626217093,DNae002,720575940620380449,5,35,4250,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940626217093,DNae010,720575940630868281,5,35,4246,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940626217093,DNp26,720575940627732361,5,35,4146,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940626217093,DNae002,720575940620380449,5,35,2768,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940626217093,DNae002,720575940620380449,5,35,2448,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940626217093,DNp31,720575940632189900,5,35,2127,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940626217093,DNp31,720575940628132745,5,35,2006,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940614663530,DNp15,720575940623431351,5,37,4417,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940614663530,DNp15,720575940623431351,5,37,4353,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940614663530,DNp18,720575940627949589,5,37,4260,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940614663530,DNae002,720575940620380449,5,37,4252,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940614663530,DNae010,720575940630868281,5,37,4248,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940614663530,DNp26,720575940627732361,5,37,4148,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940614663530,DNae002,720575940620380449,5,37,2770,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940614663530,DNae002,720575940620380449,5,37,2450,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940614663530,DNp31,720575940632189900,5,37,2129,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940614663530,DNp31,720575940628132745,5,37,2008,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940628898860,DNp15,720575940623431351,5,31,4543,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940628898860,DNp15,720575940623431351,5,31,4479,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940628898860,DNp18,720575940627949589,5,31,4386,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940628898860,DNae002,720575940620380449,5,31,4378,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940628898860,DNae010,720575940630868281,5,31,4374,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940628898860,DNp26,720575940627732361,5,31,4274,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940628898860,DNae002,720575940620380449,5,31,2896,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940628898860,DNae002,720575940620380449,5,31,2576,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940628898860,DNp31,720575940632189900,5,31,2255,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940628898860,DNp31,720575940628132745,5,31,2134,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940606681278,DNp15,720575940623431351,5,39,4419,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940606681278,DNp15,720575940623431351,5,39,4355,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940606681278,DNp18,720575940627949589,5,39,4262,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940606681278,DNae002,720575940620380449,5,39,4254,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940606681278,DNae010,720575940630868281,5,39,4250,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940606681278,DNp26,720575940627732361,5,39,4150,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940606681278,DNae002,720575940620380449,5,39,2772,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940606681278,DNae002,720575940620380449,5,39,2452,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940606681278,DNp31,720575940632189900,5,39,2131,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940606681278,DNp31,720575940628132745,5,39,2010,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940620734061,DNp15,720575940623431351,5,28,4408,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940620734061,DNp15,720575940623431351,5,28,4344,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940620734061,DNp18,720575940627949589,5,28,4251,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940620734061,DNae002,720575940620380449,5,28,4243,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940620734061,DNae010,720575940630868281,5,28,4239,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940620734061,DNp26,720575940627732361,5,28,4139,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940620734061,DNae002,720575940620380449,5,28,2761,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940620734061,DNae002,720575940620380449,5,28,2441,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940620734061,DNp31,720575940632189900,5,28,2120,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940620734061,DNp31,720575940628132745,5,28,1999,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940626716958,DNp15,720575940623431351,5,21,4533,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940626716958,DNp15,720575940623431351,5,21,4469,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940626716958,DNp18,720575940627949589,5,21,4376,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940626716958,DNae002,720575940620380449,5,21,4368,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940626716958,DNae010,720575940630868281,5,21,4364,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940626716958,DNp26,720575940627732361,5,21,4264,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940626716958,DNae002,720575940620380449,5,21,2886,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940626716958,DNae002,720575940620380449,5,21,2566,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940626716958,DNp31,720575940632189900,5,21,2245,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940626716958,DNp31,720575940628132745,5,21,2124,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940624632103,DNp15,720575940623431351,5,22,4402,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940624632103,DNp15,720575940623431351,5,22,4338,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940624632103,DNp18,720575940627949589,5,22,4245,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940624632103,DNae002,720575940620380449,5,22,4237,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940624632103,DNae010,720575940630868281,5,22,4233,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940624632103,DNp26,720575940627732361,5,22,4133,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940624632103,DNae002,720575940620380449,5,22,2755,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940624632103,DNae002,720575940620380449,5,22,2435,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940624632103,DNp31,720575940632189900,5,22,2114,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940624632103,DNp31,720575940628132745,5,22,1993,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940620311791,DNp15,720575940623431351,5,21,4533,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940620311791,DNp15,720575940623431351,5,21,4469,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940620311791,DNp18,720575940627949589,5,21,4376,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940620311791,DNae002,720575940620380449,5,21,4368,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940620311791,DNae010,720575940630868281,5,21,4364,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940620311791,DNp26,720575940627732361,5,21,4264,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940620311791,DNae002,720575940620380449,5,21,2886,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940620311791,DNae002,720575940620380449,5,21,2566,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940620311791,DNp31,720575940632189900,5,21,2245,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940620311791,DNp31,720575940628132745,5,21,2124,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940611449749,DNp15,720575940623431351,5,27,4539,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940611449749,DNp15,720575940623431351,5,27,4475,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940611449749,DNp18,720575940627949589,5,27,4382,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940611449749,DNae002,720575940620380449,5,27,4374,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940611449749,DNae010,720575940630868281,5,27,4370,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940611449749,DNp26,720575940627732361,5,27,4270,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940611449749,DNae002,720575940620380449,5,27,2892,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940611449749,DNae002,720575940620380449,5,27,2572,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
T5a,720575940611449749,DNp31,720575940632189900,5,27,2251,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940611449749,DNp31,720575940628132745,5,27,2130,T5a -> LPi14 -> Am1 -> LPT23 -> vCal1 -> DNp31
T5a,720575940624079624,DNp15,720575940623431351,5,56,4568,T5a -> LPi14 -> Am1 -> LPi15 -> HSE -> DNp15
T5a,720575940624079624,DNp15,720575940623431351,5,56,4504,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp15
T5a,720575940624079624,DNp18,720575940627949589,5,54,4411,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNp18
T5a,720575940624079624,DNae002,720575940620380449,5,46,4403,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae002
T5a,720575940624079624,DNae010,720575940630868281,5,42,4399,T5a -> LPi14 -> Am1 -> LPi15 -> HSN -> DNae010
T5a,720575940624079624,DNp26,720575940627732361,5,56,4299,T5a -> LPi14 -> Am1 -> LPi15 -> LPT26 -> DNp26
T5a,720575940624079624,DNae002,720575940620380449,5,56,2921,T5a -> LPi14 -> Am1 -> DCH -> LPT22 -> DNae002
T5a,720575940624079624,DNae002,720575940620380449,5,56,2601,T5a -> LPi14 -> Am1 -> VCH -> LPT22 -> DNae002
